,id,title,combined_features
38,181330,Kevin Hart: Let Me Explain,"captures the laughter, energy and mayhem from hart's 2012 ""let me explain"" concert tour, which spanned 10 countries and 80 cities, and generated over $32 million in ticket sales. Comedy Documentary stand-upcomedy manhattan,newyorkcity madisonsquaregarden duringcreditsstinger KevinHart DavidTerrell DavidJasonPerez JustineHerron HarryRatchford JoeyWells WilliamHorton LeslieSmall"
39,23629,Sucker Punch,"a young girl is institutionalized by her abusive stepfather. retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility. Action Fantasy Thriller brothel fantasy asylum reality escape robot violence inmate alternative imagination lobotomy EmilyBrowning AbbieCornish JenaMalone VanessaHudgens JamieChung CarlaGugino OscarIsaac RichardCetrone JonHamm ScottGlenn GerardPlunkett MalcolmScott RonSelmour RevardDufresne AlanC.Peterson KeloraClingwall FrederiqueDeRaucourt MoniqueGanderton LeeTomaschefski EliSnyder CainanWiebe DannyBristol DanielleBenton PaulaGiroday LouiseHradsky DanielaDib BradKelly PeterBryant PatrickSabongui JohnR.Taylor ChrisNowland IanTracey SeanCampbell MichaelAdamthwaite PhillipMitchell ZackSnyder"
40,319,True Romance,"clarence marries hooker alabama, steals cocaine from her pimp, and tries to sell it in hollywood, while the owners of the coke try to reclaim it. Action Thriller Crime Romance fathersonrelationship filmproducer mexicanstandoff lossoffather cocaine love mafia losangeles drug illegalprostitution gunviolence ChristianSlater PatriciaArquette MichaelRapaport BronsonPinchot GaryOldman DennisHopper ChristopherWalken BradPitt TomSizemore SamuelL.Jackson SaulRubinek JamesGandolfini FrankAdonis PaulBates ValKilmer ChrisPenn AnnaLevine EricAllanKramer ConchataFerrell VictorArgo SaidFaraj GregorySporleder MariaPitillo KevinCorrigan PaulBen-Victor MichaelBeach JoeD'Angerio JohnBower JohnCenatiempo PatrickJohnHurley DennisGarber ScottEvers HilaryKlym SteveGonzales LaurenceMason DavidDean AprilFreeman EdLauter EnzoRossi NancyYoung TonyScott"
41,12621,Hamlet 2,"from the same people that brought you ""little miss sunshine,"" hamlet 2 is the story of dana marschz, a high school drama teacher facing the cancellation of his program. a spoof on the typical story of bringing inner city and privileged youth together to succeed, this offbeat comedy contains a hilarious musical finale. Comedy Music musicteacher musical theatremilieu highschool latina teacher sweat SteveCoogan CatherineKeener JosephJulianSoria MelonieDiaz ArniePantoja SkylarAstin PhoebeStrole MichaelEsparza NatalieAmenula MarshallBell DavidArquette ElisabethShue MarcoRodríguez DeborahChavez EvanAdrian AndrewFleming"
42,9023,Spirit: Stallion of the Cimarron,"as a wild stallion travels across the frontiers of the old west, he befriends a young human and finds true love with a mare. Western Animation Adventure Comedy Family humanbeing freedom mustang rivalry wildlife animation cavalry indianwar eyebrow wildhorse MattDamon JamesCromwell DanielStudi ChopperBernet JeffLeBeau JohnRubano RichardMcGonagle MattLevin AdamPaul RobertCait CharlesNapier MeredithWells ZahnMcClarnon MichaelHorse DonaldFullilove KellyAsbury LornaCook"
43,20862,Smoke Signals,"young indian man thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. his parents died in a fire in 1976, and thomas was saved by arnold. arnold soon left his family, and victor hasn't seen his father for 10 years. when victor hears arnold has died, thomas offers him funding for the trip to get arnold's remains Drama Comedy AdamBeach EvanAdams IreneBedard GaryFarmer TantooCardinal CodyLightning SimonBaker MoniqueMojica JohnTrudell ElaineMiles MichaelGreyeyes ChrisEyre"
44,1402,The Pursuit of Happyness,"the true story of christopher gardner, who invests heavily in a device known as a 'bone density scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. his wife leaves him, he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son, he's desperate to find a steady job. he takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices. Drama sanfrancisco singleparent homelessperson bus worker homelessness work churchservice badluck biography salesman stockbroker WillSmith JadenSmith ThandieNewton BrianHowe JamesKaren KurtFuller DanCastellaneta JoeNunez DavidFine TakayoFischer KevinWest GeorgeCheung GeoffCallan ScottKlace RashidaClendening PeterFitzsimmons MauriceSherbanee ZuhairHaddad VictorRaider-Wexler MarkChristopherLawrence GeorgeMaguire AdamDelRio RuebenGrundy MingLo StuKlitsner EstherScott CecilWilliams AmirTalai MikeGaribaldi JasonFrazier DavidHaines BobGreene RobertAnthonyPeters CathyFithian KeithStevenson KarenKahn MartinAndris YeenaFisher PhilAustin KennySantiagoMarrero DavidPearl RickCamp BradCarr CabranE.Chamberlain BenFritz AdamWang ZacharyCulbertson BrendanKruse AustinScott GabrieleMuccino"
45,245916,Kill the Messenger,a reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the cia's role in arming contra rebels in nicaragua and importing cocaine into california. based on the true story of journalist gary webb. Thriller Crime Drama Mystery biography JeremyRenner MaryElizabethWinstead MichaelSheen RayLiotta RobertPatrick AndyGarcía PazVega MichaelKennethWilliams RosemarieDeWitt TimBlakeNelson BarryPepper OliverPlatt RichardSchiff JenaSims JoshuaClose YulVazquez LucasHedges MichaelCuesta
46,199,Star Trek: First Contact,"the borg, a relentless race of cyborgs, are on a direct course for earth. violating orders to stay away from the battle, captain picard and the crew of the newly-commissioned uss enterprise e pursue the borg back in time to prevent the invaders from changing federation history and assimilating the galaxy. ScienceFiction Action Adventure Thriller federation starfleet borg enterprise-e cyborg montana resistance inventor repayment obsession businessstart-up spaceopera PatrickStewart JonathanFrakes BrentSpiner LeVarBurton MichaelDorn GatesMcFadden MarinaSirtis JamesCromwell AlfreWoodard AliceKrige NealMcDonough DwightSchultz CameronOppenheimer RobertPicardo JonathanFrakes"
47,630,The Wizard of Oz,"young dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the wizard and ask for the things they miss most in their lives. the wicked witch of the west is the only thing that could stop them. Adventure Family Fantasy witch adolescence basedonnovel secretidentity clock dream lion tornado scarecrow musical crow music kansas classic imaginaryland cowardliness sepiacolor JudyGarland FrankMorgan RayBolger BertLahr JackHaley BillieBurke MargaretHamilton CharleyGrapewin ClaraBlandick TheSingerMidgets PatWalshe Terry VictorFleming"
48,8489,Ali,"in 1964, a brash new pro boxer, fresh from his olympic gold medal victory, explodes on to the scene; cassius clay. bold and outspoken, he cuts an entirely new image for african americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time. yet at the top of his game, both ali's personal and professional lives face the ultimate test. Drama usa transporter boxer biography muhammad WillSmith JamieFoxx JonVoight MarioVanPeebles RonSilver JeffreyWright MykeltiWilliamson JadaPinkettSmith NonaGaye MichaelMichele JoeMorton PaulRodríguez BruceMcGill BarryShabakaHenley GiancarloEsposito LaurenceMason LeVarBurton AlbertHall DavidCubitt TedLevine CandyAnnBrown MalickBowens ShariWatson DavidElliott MichaelBentt RufusDorsey BradGreenquist VictoriaDillard MorganaVanPeebles MayaVanPeebles CharlesShufford AlfredCole JamesToney DavidHaines MaestroHarrell WadeWilliams KimRobillard GailardSartain WilliamUtay GuyVanSwearingen DavidPurdham EddieBoSmithJr. DougHale LaDonnaTittle MarcGrapey DanielJanks AlexandraBokyunChun JohnG.Connolly ChicoBenymon KimColeman JohnnyOrtiz NatalieCarter ReginaldFootman ChristianStolte RonMadoff DeborahSmithFord MichaelMann"
49,1924,Superman,"mild-mannered clark kent works as a reporter at the daily planet alongside his crush, lois lane − who's in love with superman. clark must summon his superhero alter ego when the nefarious lex luthor launches a plan to take over the world. Action Adventure Fantasy ScienceFiction savingtheworld journalist dccomics crimefighter nuclearmissile galaxy superhero basedoncomicbook criminal sabotage northpole midwest kryptonite superpowers superhumanstrength aftercreditsstinger savetheday ChristopherReeve MarlonBrando MargotKidder GeneHackman NedBeatty JackieCooper GlennFord TrevorHoward JackO'Halloran ValeriePerrine MariaSchell TerenceStamp PhyllisThaxter SusannahYork JeffEast MarcMcClure SarahDouglas HarryAndrews VassAnderson JohnHollis JamesGarbutt MichaelGover DavidNeal PenelopeLee JohnStuart AlanCullen LeeQuigley AaronSmolinski DianeSherryCase JeffAtcheson BradFlock DavidPetrou BillyJ.Mitchell RobertHenderson LarryLamb JamesBrockington JohnCassady JohnF.Parker HarryScott RayEvans SuShifrin MiquelBrown VincentMarzello BenjaminFeitelson LiseHilboldt LeueenWilloughby JillIngham PieterStuyck RexReed WestonGavin SteveKahan RayHassett RandyJurgensen MattRusso ColinSkeaping BoRucker PaulAvery DavidBaxt GeorgeHarrisII MichaelHarrigan JohnCording RaymondThompson OzClarke RexEverhart JayneTottman FrankLazarus BrianProtheroe LawrenceTrimble RobertWhelan DavidCalder NorwichDuff KeithAlexander MichaelEnsign LarryHagman PaulTuerpe GrahamMcPherson DavidYorston RobertO'Neill RobertMacLeod JohnRatzenberger AlanTilvern PhilBrown BillBailey BurnellTucker ChiefTugSmith NormanWarwick ChuckJulian ColinEtherington MarkWynter RoyStevens NoelNeill WilliamRussell RichardDonner"
50,38321,Priest,"in an alternate world, humanity and vampires have warred for centuries. after the last vampire war, the veteran warrior priest lives in obscurity with other humans inside one of the church's walled cities. when the priest's niece is kidnapped by vampires, the priest breaks his vows to hunt them down. he is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former warrior priestess. Action ScienceFiction Fantasy Thriller Horror vampire crucifixion post-apocalyptic dystopia vampirehunter disobey niece darkhero PaulBettany KarlUrban CamGigandet MaggieQ LilyCollins StephenMoyer MädchenAmick BradDourif ChristopherPlummer AlanDale MarilynBrett ScottStewart"
51,209112,Batman v Superman: Dawn of Justice,"fearing the actions of a god-like super hero left unchecked, gotham city’s own formidable, forceful vigilante takes on metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. and with batman and superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before. Action Adventure Fantasy dccomics vigilante superhero basedoncomicbook revenge superpowers clarkkent brucewayne dcextendeduniverse BenAffleck HenryCavill GalGadot AmyAdams JesseEisenberg DianeLane JeremyIrons LaurenceFishburne HollyHunter ScootMcNairy CallanMulvey TaoOkamoto JenaMalone BrandonSpink LaurenCohan HughMaguire MichaelCassidy AlanD.Purwin DanAmboyer RebeccaBuller HarryLennix ChristinaWren JadeChynoweth ChadKrowchuk KevinCostner EzraMiller PatrickWilson MichaelShannon CharlieRose VikramGandhi AndrewSullivan NeildeGrasseTyson JonStewart SoledadO'Brien ErikaR.Erickson DanaBash NancyGrace AndersonCooper BrookeBaldwin CarlaGugino JasonMomoa JoeMorton RayFisher JosephCranford EmilyPeterson JeffreyDeanMorgan SammiRotibi HannaDworkin TiffanyL.Addison OwaisAhmed AnishJethmalani TiffanyBedwell NataleeArteaga KeithD.Gallagher JeffDumas MiriamLee AliciaRegan StephanieKoenig RipleySobo RichardBurden JuliusTennon WunmiMosaku DennisNorth KiffVandenHeuvel MasonHeidger AhneyHer KristineCabanban SebastianSozzi KentShocknek RalphLister SammyA.Publes JayR.Adams DavidMidura JayTowers MichaelEllison KirillOstapenko RashontaeWawrzyniak TomLuginbill DavePasch DannyMooney HenryFrostIII NicoleForester DebbieStabenow MilicaGovich JohnLepard SandraLoveAldridge GrahamW.J.Beal HenriFranklin JonathanWest T.J.Martinelli ChrisNewman LuluDahl SamLoganKhaleghi AnneMarieDamman ConnieCraig HenriettaHermelin PatrickLeahy AlbertValladares DavidParis AbigailKuklis GregVioland TirenJhames SteveJasgur JonathanStanley JesseNagy DuvaleMurchison ThomasJ.Fentress CoburnGoss JeffHanlin GaryA.Hecker RobinAtkinDownes IssacRyanBrown BartonBund BaileyChase PatrickO'ConnorCronin SonjaCrosby C.T.Fletcher AhmanGreen DianaGaitirira JaleneMack EsodieGeiger NeneNwoko ScottEdwardLogan MarcusGoddard CruzGonzalez-Cadel AlmaMartinez SalLopez MarcelShihadeh TheoBonganiNdyalvane SatoriShakoor EleBardha InderKumar BrandonBautista LauraAtwood DebbieScaletta DavidLeach GordonMichaels BrianBoland TarasLos JasonHughley SidiHenderson MeighanGerachis NicoleSantini AxelHarney WayneE.Brown DanteBriggins ShannonGarnett LynchR.Travis CarmenGangale JoeCipriano WillBlagrove MarceloBem ZackSnyder"
52,11284,Freddy's Dead: The Final Nightmare,"just when you thought it was safe to sleep, freddy krueger returns in this sixth installment of the nightmare on elm street films, as psychologist maggie burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. their quest for answers leads to a certain house on elm street -- where the nightmares become reality. Horror Thriller Comedy amnesia nightmare alternatedimension psychologist memoryloss youth killer disfigurement duringcreditsstinger womandirector halfwayhouse dreams memories RobertEnglund LisaZane ShonGreenblatt LezlieDeane RickyDeanLogan BreckinMeyer YaphetKotto TomArnold RoseanneBarr ElinorDonahue JohnnyDepp CassandraRachelFriel DavidDunard MarilynRockafellow VirginiaPeters StellaHall LindseyFields AngelinaEstrada PeterSpellos TobeSexton ChasonSchirmer MichaelMcNab MatthewFaison VicWatterson CarleaseBurke RobertShaye WarrenBarrington MelScott-Thomas JonathanMazer FrankCatalano AliceCooper JoshuaWeisel RachelTalalay"
